CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
380083800,380083800 - COLEGIO SECUNDARIO N 31,VALLE GRANDE,Jujuy,23/03/17,-23.35551000,-64.98925500,Completada,Internet Satelital + TV Digital Satelital + EduTac
860055900,860055900 ESCUELA Nro.  806 AMERICA GONZALEZ DE RISSO PATRON,COPO,Santiago del Estero,29/03/17,-25.87233327,-63.57166677,Completada,Internet Satelital + TV Digital Satelital + EduTac
860210501,860210501 AGRUPAMIENTO Nro. 86063 - ESCUELA Nro.  1143,COPO,Santiago del Estero,30/03/17,-26.17513047,-63.62754921,Completada,Internet Satelital + TV Digital Satelital + EduTac
860210500,860210500 AGRUPAMIENTO 86063 -  SEDE ESC Nro. 806,COPO,Santiago del Estero,30/03/17,-26.12259136,-63.63586024,Completada,Internet Satelital + TV Digital Satelital + EduTac
860211200,860211200 AGRUPAMIENTO Nro. 86019  ESC Nro. 872,PELLEGRINI,Santiago del Estero,31/03/17,-26.14611000,-63.76474000,Completada,Internet Satelital + TV Digital Satelital + EduTac
660018000,660018000 GABRIEL DE GÜEMES MONTERO EX Nro.  515,ROSARIO DE LERMA,Salta,03/04/17,-24.35151028,-66.02459419,Completada,Internet Satelital + TV Digital Satelital + EduTa
380026500,380026500 - ESCUELA N 389 PASO DE LOS ANDES,SUSQUES,Jujuy,04/04/17,-23.87081000,-67.00444400,Completada,Internet Satelital + TV Digital Satelital + EduTac
660054100,660054100 ESCUELA Nro. 4683 SAN JOSE PROTECTOR DE LA FAMILIA EX Nro. 948,LA POMA,Salta,04/04/17,-23.81713321,-66.23463594,Completada,Internet Satelital + TV Digital Satelital + EduTac
100081501,100081501 ESCUELA Nro. 47,CAPAYAN,Catamarca,04/04/17,-29.22132430,-65.77554650,Completada,Internet Satelital + TV Digital Satelital + EduTac
660018100,660018100 CRUCERO ARA GENERAL  MANUEL BELGRANO EX Nro.  621,ROSARIO DE LERMA,Salta,05/04/17,-24.39326000,-65.76831000,Completada,Internet Satelital + TV Digital Satelital + EduTac
100079401,100079401 ESCUELA Nro.  179,CAPAYAN,Catamarca,05/04/17,-28.85978980,-66.22954160,Completada,Internet Satelital + TV Digital Satelital + EduTac
100087100,100087100 ESCUELA SECUNDARIA RURAL Nro. 9,CAPAYAN,Catamarca,05/04/17,-28.56904780,-65.83958970,Completada,Internet Satelital + TV Digital Satelital + EduTac
